,Sample#,Planet_Mass,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Dust_gap_1,Gas_gap_1,Dust_depth_1,Gas_depth_1,Dust_gap_2,Dust_depth_2,#_DG,#_GG
365,5,0.000283,0.0362,0.00692,0.0967,0.0886,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,6,0.000161,0.0926,0.00392,0.0921,0.0825,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,7,0.00025499999999999996,0.054,0.00891,0.0251,0.0823,1.11,0.07,0.0,7.94e-07,0.0,0.0,0.0,1.0,0.0
368,8,0.000194,0.0788,0.00822,0.0537,0.0915,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,9,0.00021899999999999998,0.0906,0.00962,0.082,0.0867,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,10,0.000343,0.048,0.00563,0.0246,0.0897,1.13,0.086,0.0,5.25e-07,0.0,0.0,0.0,1.0,0.0
371,11,4.26e-05,0.0776,0.0038200000000000005,0.0963,0.0315,1.38,0.705,0.0,8.2e-20,0.0,0.0,0.0,1.0,0.0
372,12,0.00021400000000000002,0.0554,0.007940000000000001,0.0397,0.0498,0.625,0.73,0.0,3.01e-12,0.0,0.0,0.0,1.0,0.0
373,13,0.00018999999999999998,0.0964,0.000294,0.0508,0.0477,0.534,0.8740000000000001,0.349,7.59e-09,6.95e-06,0.0,0.0,1.0,1.0
374,14,0.00021,0.0771,0.0070799999999999995,0.0734,0.0889,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,15,0.00023500000000000002,0.0688,0.007690000000000001,0.0389,0.0489,0.73,0.7340000000000001,0.10300000000000001,8.49e-13,4.7600000000000005e-05,0.0,0.0,1.0,1.0
376,16,0.000305,0.0321,0.00976,0.00772,0.0776,0.9540000000000001,0.094,0.0,9.13e-07,0.0,0.0,0.0,1.0,0.0
377,17,0.000263,0.0367,0.006540000000000001,0.00294,0.0263,0.848,0.47600000000000003,0.299,4.3e-09,3.91e-06,0.0,0.0,1.0,1.0
378,18,9.92e-05,0.0434,0.00759,0.0237,0.0896,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,19,4.93e-05,0.0517,0.0043100000000000005,0.0822,0.0289,0.6779999999999999,0.705,0.0,1.38e-19,0.0,0.0,0.0,1.0,0.0
380,20,0.000356,0.0415,0.00232,0.0439,0.048,1.12,0.882,0.369,1.0500000000000002e-26,1.24e-05,0.0,0.0,1.0,1.0
381,21,0.000125,0.0575,0.000517,0.0437,0.0378,0.895,0.82,0.262,3.39e-23,8.2e-06,0.0,0.0,1.0,1.0
382,22,0.000199,0.0775,0.0076,0.0055,0.0975,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,23,0.00013700000000000002,0.091,0.00626,0.0021100000000000003,0.0983,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,24,0.00032599999999999996,0.0157,0.00118,0.0751,0.0275,0.595,0.021,0.451,1.18e-06,5.04e-08,0.521,1.53e-10,3.0,1.0
385,875,0.000242,0.0173,0.00318,0.0708,0.0922,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,876,0.000199,0.0358,0.00283,0.0288,0.07,1.44,0.6559999999999999,0.0,9.240000000000001e-08,0.0,0.0,0.0,1.0,0.0
387,877,9.05e-05,0.0909,0.0081,0.0682,0.0299,0.6659999999999999,0.71,0.11900000000000001,7.05e-14,4.51e-05,0.0,0.0,1.0,1.0
388,878,2.6899999999999997e-05,0.0562,0.009309999999999999,0.025,0.0425,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,879,3.6200000000000006e-05,0.0316,0.00271,0.0923,0.0529,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,880,0.000136,0.0239,0.00472,0.0533,0.0643,1.01,0.057,0.0,4.879999999999999e-07,0.0,0.0,0.0,1.0,0.0
391,881,4.88e-05,0.0519,0.00618,0.0912,0.0288,1.22,0.693,0.0,9.2e-16,0.0,0.0,0.0,1.0,0.0
392,882,0.000299,0.0966,0.00101,0.007890000000000001,0.0317,1.49,0.66,0.386,8.69e-09,3.4899999999999996e-07,0.0,0.0,1.0,1.0
393,883,4.85e-05,0.0649,0.00686,0.0444,0.094,0.9259999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,884,0.00031600000000000004,0.0425,0.00811,0.0825,0.0803,1.38,0.057,0.0,1.43e-06,0.0,0.0,0.0,1.0,0.0
395,885,5.8299999999999994e-05,0.0454,0.00364,0.0473,0.0684,0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,886,0.0002,0.0792,0.00813,0.0328,0.0849,1.22,0.016,0.0,3.79e-06,0.0,0.0,0.0,1.0,0.0
397,887,6.890000000000001e-05,0.0345,0.00755,0.0855,0.041,0.885,0.664,0.0,6.479999999999999e-10,0.0,0.0,0.0,1.0,0.0
398,888,5.3299999999999995e-05,0.0132,0.00389,0.013,0.0583,0.7040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,889,0.00018999999999999998,0.0574,0.00883,0.00335,0.0563,0.575,0.115,0.0,1.66e-06,0.0,0.0,0.0,1.0,0.0
400,890,0.00023799999999999998,0.0918,0.009290000000000001,0.0373,0.0814,1.23,0.066,0.0,1.61e-06,0.0,0.0,0.0,1.0,0.0
401,891,0.000234,0.0784,0.0018899999999999998,0.0186,0.0888,0.624,0.07400000000000001,0.0,1.54e-06,0.0,0.0,0.0,1.0,0.0
402,892,2.97e-05,0.0256,0.0055,0.0269,0.0712,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,893,2.75e-05,0.0854,0.000393,0.0429,0.0854,0.7659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,894,7.48e-05,0.0671,0.00701,0.0665,0.0903,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,895,0.00019099999999999998,0.055,0.00777,0.0548,0.0937,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,896,0.000267,0.0487,0.00735,0.0218,0.0574,1.27,0.71,0.0,3.9300000000000004e-10,0.0,0.0,0.0,1.0,0.0
407,897,0.00022999999999999998,0.0307,0.00173,0.00409,0.0742,1.21,0.669,0.0,5.21e-07,0.0,0.0,0.0,1.0,0.0
408,898,5.94e-05,0.0161,0.0054600000000000004,0.0428,0.0665,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,899,0.000332,0.0707,0.00925,0.0628,0.0787,1.24,0.107,0.0,6.970000000000001e-07,0.0,0.0,0.0,1.0,0.0
410,125,8.85e-05,0.0478,0.009340000000000001,0.0331,0.0443,0.675,0.41,0.0,7.93e-08,0.0,0.0,0.0,1.0,0.0
411,126,0.00018700000000000002,0.0874,0.007240000000000001,0.0010400000000000001,0.085,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,127,4.71e-05,0.0279,0.00195,0.0797,0.0685,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,128,0.00017900000000000001,0.0274,0.00561,0.0305,0.0821,0.825,0.028999999999999998,0.0,1.12e-06,0.0,0.0,0.0,1.0,0.0
414,129,0.00011999999999999999,0.0481,0.0066099999999999996,0.0116,0.0832,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,130,0.00033999999999999997,0.0841,0.00315,0.0934,0.0887,1.23,0.738,0.0,1.32e-06,0.0,0.0,0.0,1.0,0.0
416,131,0.00028700000000000004,0.0581,0.00873,0.0702,0.0895,0.8109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,132,9.779999999999999e-05,0.0963,0.0030600000000000002,0.0672,0.0271,0.855,0.7509999999999999,0.205,3.89e-23,1.57e-05,0.0,0.0,1.0,1.0
418,133,0.00028900000000000003,0.0582,0.00277,0.0997,0.0817,0.6,0.8370000000000001,0.0,2.55e-07,0.0,0.0,0.0,1.0,0.0
419,134,4.04e-05,0.0715,0.00899,0.0163,0.0913,0.6990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,135,0.000138,0.0742,0.0044399999999999995,0.0724,0.0706,0.865,0.028999999999999998,0.0,3.43e-06,0.0,0.0,0.0,1.0,0.0
421,136,0.000239,0.0676,0.0012900000000000001,0.0538,0.0253,1.34,0.431,0.365,1.18e-09,1.3e-07,0.365,1.29e-09,2.0,1.0
422,137,0.00021899999999999998,0.0211,0.00884,0.0182,0.0613,0.884,0.12300000000000001,0.0,1.11e-07,0.0,0.0,0.0,1.0,0.0
423,138,0.00035,0.0387,0.00703,0.0757,0.0482,1.34,0.804,0.271,6.13e-23,3.229999999999999e-05,0.0,0.0,1.0,1.0
424,139,0.00018700000000000002,0.0892,0.00635,0.0547,0.0628,1.22,0.6890000000000001,0.0,7.26e-08,0.0,0.0,0.0,1.0,0.0
425,140,4.8200000000000006e-05,0.0985,0.00611,0.019,0.0357,0.552,0.644,0.0,6.580000000000001e-08,0.0,0.0,0.0,1.0,0.0
426,141,0.000173,0.026,0.00743,0.0684,0.0525,0.8370000000000001,0.718,0.0,3.9e-14,0.0,0.0,0.0,1.0,0.0
427,142,0.000258,0.0333,0.00562,0.0849,0.0642,0.914,0.685,0.0,5.019999999999999e-08,0.0,0.0,0.0,1.0,0.0
428,143,0.00020800000000000001,0.0785,0.00829,0.07,0.0742,1.3,0.057,0.0,2.38e-06,0.0,0.0,0.0,1.0,0.0
429,144,0.000323,0.0115,0.000352,0.0989,0.0563,1.05,1.0090000000000001,0.406,3.21e-75,6.32e-06,0.0,0.0,1.0,1.0
430,145,0.000293,0.0957,0.008,0.0142,0.0852,0.852,0.09,0.0,1.66e-06,0.0,0.0,0.0,1.0,0.0
431,146,0.000139,0.0948,0.00824,0.0918,0.0695,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,147,0.00031800000000000003,0.0334,0.000805,0.008879999999999999,0.069,1.16,0.898,0.35700000000000004,2.92e-11,2.8199999999999998e-05,0.0,0.0,1.0,1.0
433,148,3.37e-05,0.0439,0.00624,0.0893,0.0672,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,149,0.000334,0.0357,0.00717,0.0247,0.055,0.607,0.755,0.156,7.19e-12,4.6299999999999994e-05,0.0,0.0,1.0,1.0
435,725,0.000143,0.0813,0.0023899999999999998,0.00979,0.0294,1.13,0.574,0.23800000000000002,4.41e-11,8.97e-06,0.0,0.0,1.0,1.0
436,726,0.000175,0.0649,0.009009999999999999,0.026,0.0594,0.9490000000000001,0.115,0.0,2.9199999999999997e-07,0.0,0.0,0.0,1.0,0.0
437,727,0.000152,0.0608,0.00232,0.0563,0.0373,1.33,0.804,0.25,8.449999999999999e-27,1.95e-05,0.0,0.0,1.0,1.0
438,728,0.00034700000000000003,0.0162,0.00439,0.0369,0.0931,1.06,0.057,0.0,4.05e-07,0.0,0.0,0.0,1.0,0.0
439,729,0.00032900000000000003,0.0281,0.00687,0.0599,0.0333,0.85,0.792,0.312,6.7000000000000005e-21,9.83e-06,0.0,0.0,1.0,1.0
440,730,5.9699999999999994e-05,0.0754,0.007640000000000001,0.0567,0.0611,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,731,0.00022,0.0596,0.00859,0.0359,0.0636,0.708,0.066,0.0,3.17e-06,0.0,0.127,1.82e-07,2.0,0.0
442,732,0.00010700000000000001,0.0696,0.00925,0.0039299999999999995,0.0542,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,733,0.000337,0.0873,0.00983,0.00962,0.054,0.578,0.6890000000000001,0.0,2.93e-08,0.0,0.0,0.0,1.0,0.0
444,734,0.000202,0.0284,0.0009460000000000001,0.0679,0.0775,0.621,0.816,0.0,2.32e-09,0.0,0.0,0.0,1.0,0.0
445,735,0.00014199999999999998,0.0273,0.00565,0.0666,0.0917,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,736,0.000348,0.0815,0.00867,0.0854,0.0405,1.4,0.792,0.312,5.5799999999999996e-21,2.26e-05,0.0,0.0,1.0,1.0
447,737,0.000213,0.0595,0.00728,0.0906,0.0491,1.37,0.7140000000000001,0.107,4.7e-13,4.7499999999999996e-05,0.0,0.0,1.0,1.0
448,738,6.979999999999999e-05,0.0769,0.0035299999999999997,0.0492,0.0676,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,739,0.000336,0.0893,0.0037799999999999995,0.0225,0.0304,0.863,0.8240000000000001,0.365,5.23e-13,1.72e-06,0.0,0.0,1.0,1.0
450,740,0.000193,0.0247,0.00773,0.0211,0.0553,1.3,0.652,0.0,2.06e-08,0.0,0.0,0.0,1.0,0.0
451,741,0.000252,0.0712,0.00474,0.0463,0.0408,0.664,0.8,0.27899999999999997,1.61e-19,2.26e-05,0.0,0.0,1.0,1.0
452,742,0.000135,0.039,0.00494,0.0411,0.0307,0.8759999999999999,0.738,0.205,3.16e-16,2.47e-05,0.0,0.0,1.0,1.0
453,743,0.00016299999999999998,0.0689,0.00555,0.0135,0.0565,1.24,0.644,0.0,1.58e-07,0.0,0.0,0.0,1.0,0.0
454,744,5.489999999999999e-05,0.089,0.00426,0.0422,0.049,0.8420000000000001,0.057,0.0,8.09e-07,0.0,0.0,0.0,1.0,0.0
455,745,7.54e-05,0.0307,0.00288,0.0913,0.0362,0.735,0.7509999999999999,0.11900000000000001,2.96e-28,4.5e-05,0.0,0.0,1.0,1.0
456,746,3.65e-05,0.029,0.00199,0.0476,0.0252,1.05,0.701,0.115,2.4199999999999997e-21,3.66e-05,0.0,0.0,1.0,1.0
457,747,0.00024900000000000004,0.0288,0.00843,0.0345,0.0677,0.9590000000000001,0.115,0.0,1.67e-07,0.0,0.0,0.0,1.0,0.0
458,748,0.00018600000000000002,0.0822,0.00314,0.0242,0.042,0.698,0.7829999999999999,0.24600000000000002,7.009999999999999e-15,2.7300000000000003e-05,0.0,0.0,1.0,1.0
459,749,0.000342,0.0663,0.0017800000000000001,0.0718,0.0958,1.03,0.775,0.0,9.38e-07,0.0,0.0,0.0,1.0,0.0
460,600,5.24e-05,0.0557,0.005,0.036,0.0517,1.19,0.033,0.0,1.85e-06,0.0,0.0,0.0,1.0,0.0
461,601,0.00020800000000000001,0.0166,0.00842,0.0504,0.0632,0.598,0.111,0.0,9.77e-08,0.0,0.0,0.0,1.0,0.0
462,602,0.00022200000000000003,0.0391,0.000236,0.0333,0.0686,0.9940000000000001,0.968,0.373,4.8099999999999996e-20,2.33e-05,0.0,0.0,1.0,1.0
463,603,0.000296,0.0133,0.00265,0.0572,0.0354,1.02,0.8370000000000001,0.34,1.6000000000000001e-28,4.85e-06,0.0,0.0,1.0,1.0
464,604,0.000288,0.0973,0.0035,0.0962,0.0691,0.992,0.742,0.32,4.27e-09,3.9899999999999994e-05,0.0,0.0,1.0,1.0
465,605,0.000281,0.0149,0.00517,0.0254,0.0267,0.5770000000000001,0.7959999999999999,0.32,2.59e-15,2.18e-06,0.0,0.0,1.0,1.0
466,606,8.83e-05,0.0139,0.00131,0.00475,0.0543,0.7,0.705,0.0,4.1600000000000005e-09,0.0,0.0,0.0,1.0,0.0
467,607,0.00028,0.0343,0.00105,0.03,0.0885,0.687,0.722,0.0,2.3600000000000002e-07,0.0,0.131,1.6300000000000002e-07,2.0,0.0
468,608,0.000299,0.0716,0.00821,0.035,0.0862,1.4,0.07,0.0,1.22e-06,0.0,0.0,0.0,1.0,0.0
469,609,0.00015900000000000002,0.0445,0.00765,0.0712,0.0522,0.7809999999999999,0.7140000000000001,0.0,4.04e-13,0.0,0.0,0.0,1.0,0.0
470,610,0.000302,0.075,0.006959999999999999,0.0942,0.0621,1.16,0.779,0.0,3.27e-08,0.0,0.0,0.0,1.0,0.0
471,611,0.000264,0.0698,0.000286,0.0452,0.0569,0.987,0.935,0.402,2.0799999999999997e-18,8.22e-06,0.0,0.0,1.0,1.0
472,612,0.000264,0.0222,0.0008470000000000001,0.0656,0.0732,0.9079999999999999,0.956,0.324,8.49e-29,3.84e-05,0.0,0.0,1.0,1.0
473,613,0.00035099999999999997,0.0743,0.0012699999999999999,0.0994,0.0461,1.1,0.9470000000000001,0.488,3.8000000000000003e-25,4.47e-06,0.0,0.0,1.0,1.0
474,614,0.000285,0.0232,0.00255,0.0323,0.0822,1.4,0.086,0.0,2.4e-07,0.0,0.0,0.0,1.0,0.0
475,615,0.000281,0.0586,0.00415,0.0954,0.0997,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,616,0.000252,0.0112,0.00231,0.0686,0.0448,0.893,0.845,0.299,1.57e-36,1.82e-05,0.0,0.0,1.0,1.0
477,617,6.31e-05,0.0227,0.0023,0.0811,0.0888,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,618,6.0299999999999995e-05,0.0509,0.00274,0.0574,0.0802,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,619,7.709999999999999e-05,0.0964,0.00434,0.058,0.064,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,620,9.86e-05,0.0781,0.00463,0.0184,0.091,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,621,4.3700000000000005e-05,0.0223,0.00505,0.0388,0.052,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,622,0.000321,0.0214,0.00807,0.069,0.0572,1.02,0.767,0.0,5.099999999999999e-20,0.0,0.0,0.0,1.0,0.0
483,623,8.690000000000001e-05,0.0598,0.00010400000000000001,0.0265,0.0463,0.877,0.254,0.258,1.6199999999999999e-18,1.59e-05,0.525,1.37e-10,2.0,1.0
484,624,0.000171,0.0386,0.0056700000000000006,0.0823,0.0961,0.7170000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,800,0.000151,0.0475,0.00915,0.007559999999999999,0.0902,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,801,7.03e-05,0.0456,0.00532,0.0050799999999999994,0.0444,1.14,0.07,0.0,1.32e-06,0.0,0.0,0.0,1.0,0.0
487,802,0.000234,0.0768,0.00595,0.0834,0.0929,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,803,0.0002,0.0994,0.0028699999999999997,0.0639,0.0689,1.2,0.8079999999999999,0.0,1.31e-07,0.0,0.0,0.0,1.0,0.0
489,804,0.000339,0.0564,0.00698,0.0433,0.0972,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,805,0.000236,0.0979,0.00869,0.0164,0.0693,0.535,0.115,0.0,7.459999999999999e-07,0.0,0.0,0.0,1.0,0.0
491,806,0.000172,0.0794,0.00406,0.0513,0.0508,1.45,0.722,0.156,1.01e-16,4.49e-05,0.0,0.0,1.0,1.0
492,807,0.000308,0.085,0.000319,0.0849,0.0782,1.1,0.9059999999999999,0.619,4.63e-42,1.73e-05,0.016,2.17e-06,4.0,1.0
493,808,0.000307,0.0251,0.00361,0.0165,0.0872,0.774,0.09,0.0,2.65e-07,0.0,0.0,0.0,1.0,0.0
494,809,0.00010400000000000001,0.0411,0.007409999999999999,0.0585,0.0857,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,810,3.45e-05,0.0131,0.00993,0.00418,0.0524,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,811,0.00033,0.0682,0.00149,0.0897,0.0403,0.593,0.9229999999999999,0.435,1.66e-09,3.11e-06,0.0,0.0,1.0,1.0
497,812,7.730000000000001e-05,0.0748,0.00147,0.0992,0.0715,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,813,5.9999999999999995e-05,0.0124,0.00206,0.0736,0.081,0.5589999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,814,0.00031600000000000004,0.0181,0.00733,0.0864,0.0535,1.38,0.792,0.168,1.48e-22,4.5299999999999997e-05,0.0,0.0,1.0,1.0
500,815,0.00025499999999999996,0.0714,0.009590000000000001,0.0778,0.0959,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,816,8.8e-05,0.0295,0.00601,0.00228,0.0853,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,817,0.000267,0.0636,0.0043,0.0616,0.0428,1.02,0.812,0.304,2.8700000000000003e-24,2.14e-05,0.0,0.0,1.0,1.0
503,818,8.55e-05,0.0784,0.000814,0.0031899999999999997,0.0256,1.4,0.39,0.213,4.56e-09,3.05e-06,0.0,0.0,1.0,1.0
504,819,8.209999999999999e-05,0.0253,0.00351,0.0326,0.0495,0.8590000000000001,0.6559999999999999,0.0,1.56e-08,0.0,0.0,0.0,1.0,0.0
505,820,0.000162,0.0529,0.00441,0.079,0.0268,0.9890000000000001,0.775,0.25,6.8e-24,8.3e-06,0.0,0.0,1.0,1.0
506,821,2.64e-05,0.0597,0.00281,0.0026899999999999997,0.0768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,822,0.00025299999999999997,0.0629,0.008740000000000001,0.0908,0.0292,1.31,0.7709999999999999,0.28300000000000003,5.5600000000000006e-21,1.18e-05,0.0,0.0,1.0,1.0
508,823,0.000195,0.0374,0.00603,0.0754,0.0899,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,824,0.000239,0.0315,0.00566,0.0995,0.086,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,75,0.000341,0.018,0.00182,0.0966,0.064,0.527,0.927,0.345,9.37e-41,2.9600000000000005e-05,0.0,0.0,1.0,1.0
511,76,5.6899999999999994e-05,0.0877,0.0069099999999999995,0.0991,0.0359,0.975,0.685,0.0,4.9e-14,0.0,0.0,0.0,1.0,0.0
512,77,0.000202,0.037,0.0088,0.0968,0.0517,0.56,0.722,0.0,1.55e-10,0.0,0.0,0.0,1.0,0.0
513,78,0.000129,0.0226,0.006229999999999999,0.0685,0.0558,1.44,0.078,0.0,2e-07,0.0,0.0,0.0,1.0,0.0
514,79,0.000319,0.0252,0.007409999999999999,0.051,0.0682,1.43,0.7140000000000001,0.0,1.0400000000000001e-09,0.0,0.0,0.0,1.0,0.0
515,80,0.000184,0.0193,0.00689,0.0143,0.025,0.7509999999999999,0.6890000000000001,0.242,1.62e-11,8.48e-06,0.0,0.0,1.0,1.0
516,81,0.00011599999999999999,0.0478,0.00381,0.0291,0.0622,1.46,0.066,0.0,4.9e-07,0.0,0.0,0.0,1.0,0.0
517,82,0.000129,0.0824,0.00919,0.0885,0.0968,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,83,9.58e-05,0.0796,0.0032600000000000003,0.0307,0.0727,0.857,0.012,0.0,3.87e-06,0.0,0.0,0.0,1.0,0.0
519,84,0.000325,0.0376,0.00055,0.0345,0.0994,0.513,0.9840000000000001,0.0,3.11e-07,0.0,0.0,0.0,1.0,0.0
520,85,0.000149,0.0763,0.000434,0.0582,0.0864,1.29,0.759,0.0,2.21e-06,0.0,0.0,0.0,1.0,0.0
521,86,9.83e-05,0.0618,0.007209999999999999,0.0448,0.0336,0.763,0.705,0.0,2.1e-12,0.0,0.0,0.0,1.0,0.0
522,87,3.81e-05,0.0306,0.0049299999999999995,0.041,0.036,0.878,0.632,0.0,1.1299999999999999e-08,0.0,0.0,0.0,1.0,0.0
523,88,0.00025699999999999996,0.0727,0.0035700000000000003,0.0982,0.0407,1.41,0.853,0.35700000000000004,1.25e-35,1.42e-05,0.0,0.0,1.0,1.0
524,89,3.73e-05,0.0328,0.008490000000000001,0.0926,0.0338,1.09,0.628,0.0,3.0499999999999995e-08,0.0,0.0,0.0,1.0,0.0
525,90,0.000174,0.0819,0.0084,0.0497,0.0647,1.37,0.09,0.0,6.110000000000001e-07,0.0,0.0,0.0,1.0,0.0
526,91,7.45e-05,0.0174,0.00399,0.0114,0.0262,0.747,0.525,0.152,1.5800000000000002e-10,2.97e-05,0.0,0.0,1.0,1.0
527,92,0.00023199999999999997,0.0592,0.00296,0.0101,0.0967,1.23,0.025,0.0,2.77e-06,0.0,0.0,0.0,1.0,0.0
528,93,0.000147,0.0859,0.00238,0.0888,0.0371,0.74,0.8079999999999999,0.267,1.12e-38,1.83e-05,0.0,0.0,1.0,1.0
529,94,7.2e-05,0.0382,0.00761,0.008709999999999999,0.0856,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,95,0.000202,0.022,0.00935,0.0615,0.0786,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,96,0.00035499999999999996,0.0265,0.00584,0.054,0.0382,1.12,0.8079999999999999,0.32799999999999996,1.64e-20,1.32e-05,0.0,0.0,1.0,1.0
532,97,0.00016999999999999999,0.0322,0.0042,0.0609,0.082,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,98,0.000197,0.0208,0.006229999999999999,0.0711,0.063,0.7290000000000001,0.6559999999999999,0.0,5.42e-08,0.0,0.0,0.0,1.0,0.0
534,99,0.00021099999999999998,0.0584,0.00689,0.0459,0.0358,0.8,0.759,0.23800000000000002,7.93e-16,2.72e-05,0.0,0.0,1.0,1.0
535,925,7.09e-05,0.0339,0.00885,0.099,0.0802,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,926,0.00028399999999999996,0.0301,0.0027199999999999998,0.0884,0.0537,1.19,0.878,0.324,3.62e-38,2.6300000000000002e-05,0.0,0.0,1.0,1.0
537,927,0.000131,0.0668,0.000492,0.0929,0.044,1.35,0.841,0.316,6.049999999999999e-53,1.21e-05,0.0,0.0,1.0,1.0
538,928,0.000164,0.079,0.00602,0.0286,0.0592,1.39,0.648,0.0,1.1699999999999999e-07,0.0,0.0,0.0,1.0,0.0
539,929,0.00011999999999999999,0.0976,0.01,0.0222,0.0671,0.93,0.049,0.0,2.32e-06,0.0,0.0,0.0,1.0,0.0
540,930,0.000356,0.0865,0.005,0.0314,0.0455,1.38,0.804,0.32799999999999996,4.59e-16,2.0300000000000002e-05,0.0,0.0,1.0,1.0
541,931,0.000199,0.0327,0.0049700000000000005,0.0364,0.0579,1.38,0.677,0.0,6.28e-11,0.0,0.0,0.0,1.0,0.0
542,932,0.000123,0.0511,0.00926,0.0882,0.0784,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,933,0.000213,0.0405,0.0028899999999999998,0.0956,0.0351,1.05,0.8240000000000001,0.299,2.86e-37,1.0199999999999999e-05,0.0,0.0,1.0,1.0
544,934,0.00015800000000000002,0.0592,0.00835,0.0107,0.055,0.792,0.115,0.0,5.02e-07,0.0,0.0,0.0,1.0,0.0
545,935,0.00014099999999999998,0.047,0.000195,0.0486,0.0502,0.635,0.8740000000000001,0.308,5.31e-30,1.23e-05,0.0,0.0,1.0,1.0
546,936,0.000225,0.0977,0.00387,0.0556,0.0344,0.92,0.804,0.299,2.11e-21,1.15e-05,0.0,0.0,1.0,1.0
547,937,0.000339,0.0326,0.009040000000000001,0.0461,0.03,1.49,0.767,0.316,1.01e-15,7.68e-06,0.0,0.0,1.0,1.0
548,938,0.000325,0.0547,0.00545,0.00162,0.071,0.615,0.115,0.0,2e-06,0.0,0.0,0.0,1.0,0.0
549,939,7.929999999999999e-05,0.064,0.00583,0.0331,0.0496,0.993,0.078,0.0,2.95e-07,0.0,0.0,0.0,1.0,0.0
550,940,3.79e-05,0.0978,0.00519,0.0142,0.0412,1.03,0.049,0.0,1.7e-06,0.0,0.0,0.0,1.0,0.0
